"Precursor.Id","Protein.Group","Genes","Precursor.Charge","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"Frac3_PEP0390_2","SYN0119","GENE0119",4,341243,400686.9,254972.5,290733.6,355954.4,465793.1,316731.9,259826.6,354207.5,274841.6,375398.9,436816.3,357720.2,313847.3,292320.1,235002.3,425645,207190.7,417240.1,371784.3,335888.9,303308.2,326825.2,446537.1,439490.1,253536.1,359418.1,372279.8,246431,418602
"Frac3_PEP0391_2","SYN0013","GENE0013",2,237284.8,420730.1,508605.2,401795.8,356280.6,428036,391031.2,284816.9,556229,499784.3,273413.2,409643.4,636126.7,496341.7,333464.8,202445,192335.2,176681.2,171966.3,160035.4,128352.9,406328.2,164080.8,220697.3,146095.9,226492.8,201835.4,247455.7,228159.6,236494.7
"Frac3_PEP0392_2","SYN0028","GENE0028",4,329213.3,310663.7,196835.8,264161.8,293566.4,53687.3,51014.7,65581.3,98633.2,57940.3,142101.7,202395.3,243453.5,359214.7,290776.1,18673.7,27309.4,19722.8,22084.5,12534.5,80638.4,91571.7,50900.2,74673.3,91131.3,14069.5,19529.8,21667.1,20448,16211.7
"Frac3_PEP0393_2","SYN0125","GENE0125",4,NA,3143297.6,4638914.5,5325631.6,NA,3031342.4,NA,6805032.4,4733369.1,NA,3944127,NA,4391795.2,3602308.1,4196795.3,2769730.8,3887641.8,NA,2000191.1,2254849.3,3411925.8,3381146.7,3539642.5,2946157.2,NA,4699776.5,3864118.4,3293492.7,2891001.4,5089459.4
"Frac3_PEP0394_2","SYN0058","GENE0058",2,105273.2,101581,79560.9,108498.3,138190.9,NA,NA,NA,116177.4,NA,126702.8,197201.6,104869,105757.6,80495.1,NA,264745.9,NA,244066.2,NA,331031.4,261743.9,192849.5,171213,229053.8,167361.2,NA,124676.9,NA,119780
"Frac3_PEP0395_2","SYN0119","GENE0119",4,11140094.4,17102374.7,7778272.8,8778663.4,10795171.9,9859826.3,10533110.1,12842558,17799837,8123313.7,9571671.5,9431288.7,11926993.3,6125114.5,8152562.4,3854462.7,2205982.3,NA,3161763.3,4612881.2,2561000.5,2310724.6,3235064.2,2301196.6,3715427.3,3734418.8,2920440.8,3762880.5,2332451.8,3821844.1
"Frac3_PEP0396_2","SYN0073","GENE0073",3,466079.6,533052.6,655196.7,357622.3,422715.2,407967.4,802469.7,529049.9,487844.3,558023.5,444623.6,331672.3,482186.6,656949.3,666557.3,245296.2,210748.2,111833.6,131671.6,187206.1,130580.2,236179.2,120034.7,NA,168630.4,198656.1,147004.9,193685.1,195384.5,181542.8
"Frac3_PEP0397_2","SYN0019","GENE0019",4,2620165,3266622.3,4822175.7,4814366.2,1957837,4285630,2702164,5671811.4,3293120.9,3565519.9,6178762.1,3442567.6,4742690.9,5063035.6,2427243.2,3938526.4,2416168.4,2694211.8,3618028.1,2165364.1,2590720.3,2605459,2879839.5,2566703.4,2963268.4,1919905.6,3162100,3782045.9,3797307.8,3675263.7
"Frac3_PEP0398_2","SYN0092","GENE0092",4,3149245.9,2313491.2,2599835.2,2502706.2,NA,1526176.6,1665393,NA,1667957.3,3010221.5,NA,2244951.1,3981745.4,2936233.3,1651416.5,2336073.7,1641730.1,1518259.5,2614405.5,2010634.6,1819262,1531352.3,1914403.6,2127655.3,2120158.8,1367366.1,1553086.1,1302366.6,2508031.9,1963204.9
"Frac3_PEP0399_2","SYN0060","GENE0060",2,249139.4,NA,194029,342157.3,124577.1,209701.2,165889.1,NA,214255,281450.3,166866.6,231553,219946.4,193890.8,248180.5,363060.4,314686,319281.7,NA,451236.8,302696.9,287144.1,399559.7,318098.3,299840,326507.6,538662.2,NA,283638.8,278162.2
"Frac3_PEP0400_2","SYN0109","GENE0109",3,290086.4,421932.8,299494.3,337281.2,286713.8,313337.3,266621.5,425470.3,331258.5,312338.4,378099.3,437659.9,298938.4,391179.7,196088.9,592500.3,1012044.1,683383.5,590176.2,290468.1,654615.8,711015.1,714649.4,991209.5,661074.9,454074.6,635159.9,882714.5,770915.3,406306.8
